Crystal Rain by Tobias S. Buckell
Crystal Witness by Kathy Tyers
Cuckoo's Egg by C. J. Cherryh
Consider Phlebas by Iain M. Banks
The Currents of Space by Isaac Asimov
Cyteen by C. J. Cherryh
Daedalus Mission series by Brian Stableford
Daemon by Daniel Suarez
Damnation Alley by Roger Zelazny
The Dancers of Noyo by Margaret St. Clair
Dancing Jack by Laurie J. Marks
Danger: Dinosaurs! by Richard Marsten
Danny Dunn and the Anti-Gravity Paint by Raymond Abrashkin
Dark Beyond the Stars by Frank M. Robinson
The Darwin Elevator by Jason M. Hough
Darwin's Radio by Greg Bear
Dawn by Octavia Butler
The Day of the Star Cities by John Brunner
The Day of the Triffids by John Wyndham
Days of Grass by Tanith Lee
The Deadly Sky by Doris Piserchia
The Defiant Agents by Andre Norton
Delta-v by Daniel Suarez
The Demolished Man by Alfred Bester
Demon by John Varley
Demon Princes series by Jack Vance
Desolation Road by Ian McDonald
Destination Alpha Four by Dominic Green
Destination Mars by Hugh Walters
Destination: Void by Frank Herbert
Dhalgren by Samuel R. Delany
The Diamond Age by Neal Stephenson
The Diamond Lens by Fitz James O'Brien
Dies the Fire by S. M. Stirling
Dies Irae series by Brian Stableford
Digital Devil Story by Aya Nishitani
The Dimensioneers by Doris Piserchia
The Disappearance by Philip Wylie
The Dispossessed by Ursula K. Le Guin
Distress by Greg Egan
Divergent 
Do Androids Dream of Electric Sheep? by Philip K. Dick
Dog On The Highway by Dominic Green
The Domes of Pico by Hugh Walters
Doomsday Book by Connie Willis
The Dosadi Experiment by Frank Herbert
Down and Out in the Magic Kingdom by Cory Doctorow
Down to a Sunless Sea by David Graham
Downbelow Station by C. J. Cherryh
The Dragon Masters by Jack Vance
The Dragon Never Sleeps by Glen Cook
Dragonriders of Pern by Anne McCaffrey
Drake Maijstral series by Walter Jon Williams
Dream Park by Larry Niven
Dream Park The Voodoo Game by Larry Niven
Dreamsnake by Vonda N. McIntyre
The Drowned World by J. G. Ballard
The Dry Salvages Kiernan
Duende Meadow by Paul Cook
Dune by Frank Herbert
The Anome by Jack Vance
Dying Inside by Robert Silverberg
Earth Abides by George R. Stewart
Earth Child by Doris Piserchia
Earth in Twilight by Doris Piserchia
Earth Logic by Laurie J. Marks
Earthborn by Orson Scott Card
Earthbound by Milton Lesser
Earthman Go Home! by Poul Anderson
Earthseed by Pamela Sargent
Echo in the Skull by John Brunner
Einstein's Dreams by Alan Lightman
Fire Logic by Laurie J. Marks
Emergence by David R. Palmer
The Cassandra Complex by Brian Stableford
Emphyrio by Jack Vance
Empire by Orson Scott Card
Empire of the Atom by A. E. van Vogt
En Iniya Iyanthira by Sujatha Rangarajan
The End of Eternity by Isaac Asimov
Ender's Game by Orson Scott Card
The Enemy Stars by Poul Anderson
Eon by Greg Bear
Erewhon by Samuel Butler
Escape to Witch Mountain by Alexander Key
Eternity Road by Jack McDevitt
Excession by Iain M. Banks
Exit Funtopia by Mick Farren
Exit Pursued by a Bee by Geoff Nelder
The Exodus Towers by Jason M. Hough
Expedition Venus by Hugh Walters
The Eye of the Heron by Ursula K. Le Guin
One-Eye by Stuart Gordon
The Facts in the Case of M. Valdemar by Edgar Allan Poe
Kesrith by C. J. Cherryh
Fahrenheit 451 by Ray Bradbury
A Fall of Moondust by Arthur C. Clarke
Farewell Horizontal by K. W. Jeter
Farnham's Freehold by Robert A. Heinlein
Fearful Symmetries by S. Andrew Swann
Feersum Endjinn by Iain M. Banks
The Female Man by Joanna Russ
The Fifth Head of Cerberus by Gene Wolfe
The Fifth Sacred Thing by Starhawk
Find the Feathered Serpent by Evan Hunter
Fire Logic by Laurie J. Marks
Firebird by Kathy Tyers
First Men in the Moon by H. G. Wells
Five Against Venus by Philip Latham
Five Weeks in a Balloon by Jules Verne
Fledgling by Octavia Butler
Flight from Rebirth by J. T. McIntosh
The Flight of the Dragonfly by Robert Forward
Flow My Tears The Policeman Said by Philip K. Dick
Flowers for Algernon (novel version) by Daniel Keyes
The Fluger by Doris Piserchia
Fool's Run by Patricia A. McKillip
Fortress on the Sun by Paul Cook
Fossil by Hal Clement
The Forever War by Joe Haldeman
Foundation by Isaac Asimov
Frankenstein by Mary Shelley
Free Live Free by Gene Wolfe
Friday by Robert A. Heinlein
De la Terre a la Lune by Jules Verne
The Futurological Congress 
Galactic Derelict by Andre Norton
Galactic Effectuator by Jack Vance
Galaxies Like Grains of Sand by Brian W. Aldiss
The Gap Cycle by Stephen R. Donaldson
Garden of Rama by Arthur C. Clarke
Gateway by Frederik Pohl
Genesis Alpha by Rune Michaels
Give Warning to the World by John Brunner
The Giver
Gladiator by Philip Wylie
Gladiator-At-Law by C. M. Kornbluth
The Glass Bees by Ernst
Glory Road by Robert A. Heinlein
Gods of Riverworld by Philip 
The Gods Themselves by Isaac Asimov
The Golden Age by John C. Wright
The Golden Globe by John Varley
Gone series by Michael Grant
Grass by Sheri S. Tepper
The Gray Prince by Jack Vance
The Great Explosion by Eric Frank Russell
The Great Fetish by L. Sprague de Camp
Greener than you think by Ward Moore
Gridlinked by Neal Asher
The Gripping Hand by Larry Niven
Gulf by Robert A. Heinlein
Halo: The Fall of Reach by Eric Nylund
Halo by Paul Cook
Halting State by Charles Stross
The Hammer of Darkness by L. E. Modesitt
The Hampdenshire Wonder by J. D. Beresford
The Handmaid's Tale by Margaret Atwood
The Haunted Stars by Edmond Hamilton
Have Spacesuit Will Travel by Robert A. Heinlein
Arcady by Michael Williams
He She and It by Marge Piercy
Helliconia Spring by Brian W. Aldiss
Hellspark by Janet Kagan
Hidden World by Stanton A. Coblentz
The High Crusade by Poul Anderson
Highway of Eternity by Clifford Simak
His Master's Voice 
The Hitchhiker's Guide to the Galaxy by Douglas Adams
Homesmind by Pamela Sargent
The Honour of the Knights by Stephen J Sweeney
 Halcyon Drift by Brian Stableford
The House of the Scorpion by Nancy Farmer
The Houses of Iszm by Jack Vance
How I Overcame My Gravity by Fitz James O'Brien
The Hunger games by Suzanne Collins
The Hydrogen Sonata by Iain M. Banks
Hyperion by Dan Simmons
I Am Legend by Richard Matheson
I Robot by Isaac Asimov
Idlewild by Nick Sagan
Ilium by Dan Simmons
Imago by Octavia Butler
Imperial Earth by Arthur C. Clarke
Implosion by D.F. Jones
In Solitary by Garry Kilworth
In the Country of the Blind by Michael F. Flynn
In the Courts of the Crimson Kings by S. M. Stirling
Inferno by Larry Niven
In the Green Star's Glow by Lin Carter
Infinity Beach by Jack McDevitt
Light on the Sound by Somtow Sucharitkul
The Integral Trees by Larry Niven
Inter Ice Age 4 
Into the Drowning Deep by Mira Grant
Into the Slave Nebula by John Brunner
The Intuitionist by Con Whitehead
The Invention of Morel by Adolfo Bioy Casares
Inversions by Iain M. Banks
Iron Council by China 
Iron Sunrise by Charles Stross
The Island of Doctor Moreau by H. G. Wells
Islands in the Sky by Arthur C. Clarke
Isle of the Dead by Roger Zelazny
J. by William Sanders
Jandar of Callisto by Lin Carter
The Jedi Academy Trilogy by Kevin J. Anderson
Jennifer Government by Max Barry
A Journey in Other Worlds by John Jacob Astor IV
Journey to the Center of the Earth by Jules Verne
Journey to Jupiter by Hugh Walters
Journey to Mars by Gustavus W. Pope
Journey to Venus by Gustavus W. Pope
Jurassic Park by Michael Crichton
Jem by Frederik Pohl 
Kaleidoscope Century by John Barnes
Kalimantaan by Lucius Shepard
Killobyte by Piers Anthony
The Kin of Ata Are Waiting for You by Dorothy Bryant
Kindred by Octavia Butler
King of Morning Queen of Day by Ian McDonald
King Rat by China
Knight of Delusions by Keith Laumer
The Kraken Wakes by John Wyndham
Langdon St. Ives series by James Blaylock
The Languages of Pao by Jack Vance
Lankar of Callisto by Lin Carter
Last and First Men by Olaf Stapledon
The Last Castle by Jack Vance
The Lathe of Heaven by Ursula K. Le Guin
Expendable by James Alan Gardner
Learning the World by Ken MacLeod
The Left Hand of Darkness by Ursula K. Le Guin
The Legacy of Herot by Larry Niven
Triplanetary by E. E. Smith
Level 7 by Mordecai Roshwald
Light by M. John Harrison
Little Fuzzy by H. Beam Piper
Lone Star Planet by H. Beam Piper
The Long Way to a Small Angry Planet
Look to Windward by Iain M. Banks
Looking Backward by Edward Bellamy
Lord Kalvan of Otherwhen by H. Beam Piper
Lord of Light by Roger Zelazny
Lords of the Psychon by Daniel F. Galouye
Lords of the Starship by Mark S. Geston
The Lost Fleet series by Jack Campbell
The Lost Planet by Angus MacVicar
The Lost World by Michael Crichton
The Lost World by Arthur Conan Doyle
Lovelock by Orson Scott Card
David Starr  by Isaac Asimov 
The Werewolves of London by Brian Stableford
Macroscope by Piers Anthony
Mad Empress of Callisto by Lin Carter
Lord Valentine's Castle by Robert Silverberg
Make Room! Make Room! by Harry Harrison
The Malacia Tapestry by Brian W. Aldiss
Mammoth by John Varley
Man in a Cage by Brian Stableford
The Man in the High Castle by Philip K. Dick
Man Plus by Frederik Pohl
The Man Who Fell to Earth by Walter Tevis
The Man Who Folded Himself by David Gerrold
The Man Who Loved Mars by Lin Carter
The Map of Time by Felix J. Palma
Marooned on Mars by Lester del Rey
The Mars trilogy by Kim Stanley Robinson
The Martian by Andy Weir
The Martian Chronicles by Ray Bradbury
Maske: Thaery by Jack Vance
The Master by T. H. White
Masters of Time by A. E. van Vogt
Matter by Iain M. Banks
A Maze of Death by Philip K. Dick
The Maze Runner
Mecha Samurai Empire series by Peter Tieryas
Meendum Jeano by Sujatha Rangarajan
A Meeting at Corvallis by S. M. Stirling
Mellonta Tauta by Edgar Allan Poe
The Memory of Earth by Orson Scott Card
The Merchant and the Alchemist's Gate by Ted Chiang
The Midnight Dancers by Gerard F. Conway
Midshipman's Hope by David Feintuch
The Midwich Cuckoos by John Wyndham
Millennium by John Varley
A Million Open Doors by John Barnes
The Mind Cage by A. E. van Vogt
Mind of My Mind by Octavia Butler
The Mind Riders by Brian Stableford
Mind Wizards of Callisto by Lin Carter
Mirabile by Janet Kagan
Missing Men of Saturn by Philip Latham
Mission Earth by L. Ron Hubbard
Mission of Gravity by Hal Clement
Mists of Dawn by Chad Oliver
The Gripping Hand by Larry Niven
The Modular Man by Roger MacBride Allen
Mona Lisa Overdrive by William Gibson
The Moon and the Face by Patricia A. McKillip
Moon Base One by Hugh Walters
The Moon Is a Harsh Mistress by Robert A. Heinlein
Moon of Mutiny by Lester del Rey
Moon of Three Rings by Andre Norton
Moon-Flash by Patricia A. McKillip
More Than Human by Theodore Sturgeon
The Moreau Quartet by S. Andrew Swann
Gate of Ivrel by C. J. Cherryh
The Mote in God's Eye by Larry Niven
Mountains Oceans and Giants by Alfred
Mr. Justice by Doris Piserchia
The Mummy!  By J. Webb
Mutiny in the Time Machine by Donald Keith
The Mysterious Planet by Kenneth Wright
Mystery of the Third Mine by Robert W. Lowndes
Mythago Wood by Robert Holdstock
The Narrative of Arthur Gordon Pym of Nantucket by Edgar Allan Poe
Native Tongue by Suzette Haden Elgin
Neanderthal Planet by Brian W. Aldiss
NEQUA or The Problem of the Ages by Jack Adams
Neuromancer by William Gibson
Never Let Me Go by Kazuo Ishiguro
Neverness by David Zindell
The New Atlantis by Sir Francis Bacon
News from Nowhere by William Morris
Next by Michael Crichton
Nightfall by Isaac Asimov & Robert Silverberg
Nineteen Eighty-Four by George Orwell
Night Lamp by Jack Vance
Night of Light by Philip Jose Farmer
Nightwings by Robert Silverberg
Ninth Step Station by Malka Older
Truckers by Terry Pratchett
Norstrilia by Cordwainer Smith
Noughts & Crosses series by Malorie Blackman
Nova by Samuel R. Delany
Nova Swing by M. John Harrison
Null-A Three by A. E. van Vogt
Ocean on Top by Hal Clement
Odd John by Olaf Stapledon
Oh. My. Gods. by Tera Lynn Childs
Old Man's War by John Scalzi
Omega by Jack McDevitt
On the Beach by Nevil Shute
On the Silver Globe
On Wings of Song by Thomas M. Disch
One in Three Hundred by J. T. McIntosh
One Million Tomorrows by Bob Shaw
One Mind's Eye by Kathy Tyers
Operation Columbus by Hugh Walters
The Ophiuchi Hotline by John Varley
Optiman by Brian Stableford
Oryx and Crake by Margaret Atwood.
City of Golden Shadow by Tad Williams
Out of the Deeps by John Wyndham
Out of the Silent Planet by C. S. Lewis
The Outlaws of Mars by Otis Adelbert Kline
Parable of the Sower by Octavia Butler
Parable of the Talents by Octavia Butler
Pastwatch by Orson Scott Card
Patternmaster by Octavia Butler
The Patterns of Chaos by Colin Kapp
Pavane by Keith Roberts
The Pawns of Null-A by A. E. van Vogt
Pebble in the Sky by Isaac Asimov
The Lightning Thief by Rick Riordan
Perdido Street Station by China
Permanence by Karl Schroeder
Permutation City by Greg Egan
The Pixel Eye by Paul Levinson
The Plague Forge by Jason M. Hough
A Plague of Demons by Keith Laumer
Plague Ship by Andre Norton
A Planet for Texans by H. Beam Piper
City of the Chasch by Jack Vance
Planet of the Apes by Pierre Boulle
Planet of Exile by Ursula K. Le Guin
Planet of Light by Raymond F. Jones
The Player of Games by Iain M. Banks
Player Piano by Kurt Vonnegut
The Pleasures of a Futuroscope by Lord Dunsany
The Plot To Save Socrates by Paul Levinson
Podkayne of Mars by Robert A. Heinlein
Polaris by Jack McDevitt
Ports of Call by Jack Vance
The Positronic Man by Isaac Asimov
The Postman by David Brin
Postmarked the Stars by Andre Norton
The Prefect by Alastair Reynolds
The Prestige by Christopher Priest
Prey by Michael Crichton
The Princes of the Air by John M. Ford
Prisoners of Power by Arkady
A Prophetic Romance by John McCoy
Protector by Larry Niven
The Protector's War by S. M. Stirling
Proxima by Stephen Baxter
Psion by Joan D. Vinge
The Puppet Masters by Robert Heinlein
Pushing Ice by Alastair Reynolds
The Puzzle Planet by Robert A. W. Lowndes
Quarantine by Greg Egan
Queen of Angels by Greg Bear
Quest Crosstime by Andre Norton
Quest for the Future by A. E. van Vogt
Quinzinzinzili 
R.U.R. by Karel
Radix by A. A. Attanasio
Raising the Stones by Sheri S. Tepper
Rappaccini's Daughter by Nathaniel Hawthorne
Ready Player One by Ernest Cline
The Realms of Tartarus by Brian Stableford
Red by Ted Dekker
Red Planet by Robert A. Heinlein
Red Thunder by John Varley
Redemption Ark by Alastair Reynolds
Rendezvous with Rama by Arthur C. Clarke
Renegade of Callisto by Lin Carter
Report on Probability A by Brian W. Aldiss
Revelation Space by Alastair Reynolds
Revolt on Alpha C by Robert Silverberg
Ringworld by Larry Niven
Rite of Passage by Alexei Panshin
Roadmarks by Roger Zelazny
Roadside Picnic by Arkady
The Roar by Emma Clayton
Robopocalypse by Daniel H. Wilson
Robots of Dawn by Isaac Asimov
Rocannon's World by Ursula K. Le Guin
Rocheworld by Robert Forward
Rocket Jockey by Philip St. John
Rocket to Limbo by Alan E. Nourse
Rocket to Luna by Richard Marsten
Rockets to Nowhere by Philip St. John
Rocketship Galileo by Robert A. Heinlein
Roderick and Roderick at Random by John Sladek
The Rolling Stones by Robert A. Heinlein
Rule 34 by Charles Stross
Rumors of Spring by Richard Grant
Rynosseros by Terry Dowling
Archangel by Sharon Shinn
The Sands of Mars by Arthur C. Clarke
Santiago by Mike Resnick
Saraband of Lost Time by Richard Grant
Sargasso of Space by Andre Norton
Saturn's Children by Charles Stross
Saucerers and Gondoliers by Dominic Green
A Scanner Darkly by Philip K. Dick
The Scar by China
Schismatrix by Bruce Sterling
Scissors Cut Paper Wrap Stone by Ian McDonald
The Scourge of God by S. M. Stirling
Search the Sky by Cyril M. Kornbluth
The Secret of the Martian Moons by Donald A. Wollheim
The Secret of the Ninth Planet by Donald A. Wollheim
The Secret of Saturn's Rings by Donald A. Wollheim
Semper Mars by Ian Douglas
Sentinels From Space by Eric Frank Russell
Seveneves by Neal Stephenson
Sewer Gas
Shade's Children by Garth Nix
Shadrach in the Furnace by Robert Silverberg
The Shape of Things to Come by H. G. Wells
The Shibboleth by John Hornor Jacobs
The Ship Who Sang by Anne McCaffrey
Shivering World by Kathy Tyers
The Shockwave Rider by John Brunner
Side Show by Sheri S. Tepper
Signal by Cynthia DeFelice
Signs of Life by M. John Harrison
The Silk Code by Paul Levinson
The Silkie by A. E. van Vogt
Sinister Barrier by Eric Frank Russell
The Sirens of Titan by Kurt Vonnegut
Sister Ships and Alastair by Dominic Green
Six Gates from Limbo by J. T. McIntosh
Six Wakes by Mur Lafferty
Sixth Column by Robert A. Heinlein
The Sky People by S. M. Stirling
Sky Pirates of Callisto by Lin Carter
Slan by A. E. van Vogt
Slaughterhouse-Five by Kurt Vonnegut
Slaves of the Klau by Jack Vance
Infinity beach by Jack McDevitt
Snow Crash by Neal Stephenson
The Snow Queen by Joan D. Vinge
Snow White and the Giants by J. T. McIntosh
Solaris
Solitaire by Kelley Eskridge
Something Wicked This Way Comes by Ray Bradbury
Son of Man by Robert Silverberg
Son of the Stars by Raymond F. Jones
Son of the Tree by Jack Vance
The Song of Phaid the Gambler by Mick Farren
The Songs of Distant Earth by Arthur C. Clarke
Sons of the Ocean Deeps by Bryce Walton
Space Cadet by Robert A. Heinlein
The Space Merchants by Frederik Pohl
The Space Odyssey by Arthur C. Clarke
Space Opera by Jack Vance
Out of the Silent Planet by C. S. Lewis
The Space Vampires by Colin Wilson
Space Viking by H. Beam Piper
Spaceling by Doris Piserchia
Spacemen Go Home by Milton Lesser
Speaker for the Dead by Orson Scott Card
Sphere by Michael Crichton
Spin by Robert Charles Wilson
Stadium Beyond the Stars by Milton Lesser
The Stainless Steel Rat by Harry Harrison
Stalker by Boris and Arkady Strugatsky
Stand on Zanzibar by John Brunner
Star Born by Andre Norton
The Star Conquerors by Ben Bova
Star Gate by Andre Norton
Star Guard by Andre Norton
Star of Gypsies by Robert Silverberg
The Star of Life by Edmond Hamilton
Star of the Unborn by Franz Werfel
Star Maker by Olaf Stapledon
Star Man's Son by Andre Norton
Star Rangers by Andre Norton
Star Rider by Doris Piserchia
The Star Seekers by Milton Lesser
Star Smashers of the Galaxy Rangers by Harry Harrison
Star Surgeon by Alan E. Nourse
Starman Jones by Robert A. Heinlein
The Stars Are Ours! by Andre Norton
The Stars Like Dust by Isaac Asimov
The Stars My Destination by Alfred Bester
Starship Through Space by Lee Correy
Starship Troopers by Robert A. Heinlein
The State of the Art by Iain M. Banks
State of Fear by Michael Crichton
The Status Civilization by Robert Sheckley
The Steam Man of the Prairies by Edward S. Ellis
Steel Beach by John Varley
Step to the Stars by Lester del Rey
The Stepford Wives by Ira Levin
The Steps of the Sun by Walter Tevis
Stories of Your Life and Others by Ted Chiang
Storm Over Warlock by Andre Norton
Stranger in a Strange Land by Robert A. Heinlein
Strata by Terry Pratchett
Sultana's Dream by Rokheya Sakhawat Hossain
The Sunrise Lands by S. M. Stirling
The Super Barbarians by John Brunner
Supermind by A. E. van Vogt
Surface Detail by Iain M. Banks
Wizard's First Rule by Terry Goodkind
The Syndic by C. M. Kornbluth
Synners by Pat Cadigan
Tactics of Mistake by Gordon R. Dickson
A Tale of the Ragged Mountains by Edgar Allan Poe
Tatja Grimm's World by Vernor Vinge
Tau Zero by Poul Anderson
Telzey Amberdon by James H. Schmitz
Template by Matthew Hughes
Terror by Satellite by Hugh Walters
tetraktus
That Extraordinary Day by Predrag
Thebes of the Hundred Gates by Robert Silverberg
There Ain't Gonna Be No World War Three by Dominic Green
There Are Doors by Gene Wolfe
They Shall Have Stars by James Blish
The Third Craft by James T. Harris
This Immortal by Roger Zelazny
This Island Earth by Raymond F. Jones
This Perfect Day by Ira Levin
Thorns by Robert Silverberg
The Three Stigmata of Palmer Eldritch by Philip K. Dick
Thrice Upon a Time by James P. Hogan
Through the Heart by Richard Grant
Tik-Tok by John Sladek
Time Enough for Love by Robert A. Heinlein
Time for the Stars by Robert A. Heinlein
Time Held Me Green and Dying by Dominic Green
The Time Machine by H. G. Wells
The Time Traders by Andre Norton
Timelike Infinity by Stephen Baxter
Timeline by Michael Crichton
TimeRiders by Alex Scarrow
Timescape by Gregory Benford
Titan by Stephen Baxter
Titan by John Varley
To Challenge Chaos by Brian Stableford
To Die in Italbar by Roger Zelazny
To Live Forever by Jack Vance
To the Resurrection Station by Eleanor Arnason
To the Tombaugh Station by Wilson Tucker
To Venus in Five Seconds by Fred T. Jane
To Your Scattered Bodies Go 
Tower of Glass by Robert Silverberg
Trade Pact by Julie Czerneda
A Transatlantic Tunnel Hurrah! by Harry Harrison
Transmigration by J. T. McIntosh
Trapped in Space by Jack Williamson
Treason by Orson Scott Card
Trouble on Titan by Alan E. Nourse
Trouble on Triton by Samuel R. Delany
Trouble with Lichen by John Wyndham
The Truth Machine by James L. Halperin
Tunnel in the Sky by Robert A. Heinlein
The Twelve-Fingered Boy by John Hornor Jacobs
The Two Faces of Tomorrow by James P. Hogan
Ubik by Philip K. Dick
Uhura's Song by Janet Kagan
Uglies by Scott Westerfeld
Under by Hal Clement 
Under the Green Star by Lin Carter
The Universe Maker by A. E. van Vogt
Hans Phaall: A Tale by Edgar Allan Poe
Unveiling a Parallel by Alice Ilgenfritz Jones & Ella Merchant
Use of Weapons by Iain M. Banks
Valentine Pontifex by Robert Silverberg
Valis by Philip K. Dick
The Valley Where Time Stood Still by Lin Carter
Vandals of the Void by Jack Vance
Vault of the Ages by Poul Anderson
Pirates of Venus by Edgar Rice Burroughs
Venus of Dreams by Pamela Sargent
La Vermine du Lion by Francis Carsac
Views from the Oldest House by Richard Grant
Virtual Light by William Gibson
The Void Captain's Tale by Norman Spinrad
Voodoo Planet by Andre Norton
Falling Free by Lois McMaster Bujold
Voyage by Stephen Baxter
Voyage from Yesteryear by James P. Hogan
The Voyage of the Space Beagle by A. E. van Vogt
Voyage to the Bottom of the Sea by Theodore Sturgeon
Voyager in Night by C. J. Cherryh
Vulcan's Hammer by Philip K. Dick
Vurt by Jeff Noon
The Wailing Asteroid by Murray Leinster
War Against the Chtorr by David Gerrold
The War Against the Rull by A. E. van Vogt
The War of the Worlds by H. G. Wells
War With the Newts
The Warlock in Spite of Himself by Christopher Stasheff
Wasp by Eric Frank Russell
Watchmen graphic novel by Alan Moore
Water Logic by Laurie J. Marks
Wave Without a Shore by C. J. Cherryh
Waves by M. A. Foster
Way Station by Clifford D. Simak
We by Yevgeny Zamyatin
The Weapon Makers by A. E. van Vogt
The Weapon Shops of Isher by A. E. van Vogt
What Entropy Means to Me by George Alec Effinger
When Gravity Fails by George Alec Effinger
When the Green Star Calls by Lin Carter
When Harlie Was One by David Gerrold
Where Time Winds Blow by Robert Holdstock
The Whisper by Emma Clayton
White by Ted Dekker
Wildseed by Octavia Butler
The Wind from Nowhere by J. G. Ballard
An Image of Voices by Warren Carl Norwood
The Windup Girl by Paolo Bacigalupi
Wizard by John Varley
The Wizard of Linn by A. E. van Vogt
Wolfbane by Frederik Pohl and C. M. Kornbluth
Woman On the Edge of Time by Marge Piercy
The Wondersmith by Fitz James O'Brien
The World and Thorinn by Damon Knight
The World at Bay by Paul Capon
The World Menders by Lloyd Biggle
The World of Null-A by A. E. van Vogt
The World of Ptavvs by Larry Niven
A World Out of Time by Larry Niven
World War Z by Max Brooks
Worm by John McCrae
A Wrinkle in Time by Madeleine L'Engle
